"","metabolite","pepmass","RT","fatty_acid","feature_id","compound_class","compound_name","molecular_formula","adduct","precursor_formula","npc_number_pathway","npc_number_pathway_probability","npc_number_superclass","npc_number_superclass_probability","npc_number_class","npc_number_class_probability","classy_fire_number_most_specific_class","classy_fire_number_most_specific_class_probability","gnps_cosine_score","gnps_mz_error_ppm","gnps_compound_name","gnps_compound_class","gnps_compound_subclass","coraldb_compound_family","coraldb_compound_superclass","coraldb_compound_class","coraldb_compound_name","XGBoost_Importance","RandomForest_Importance","scler_ubiquity","non_scler_ubiquity","total_ubiquity","is_super_core","ubiquity_diff"
"2611","x37560_974_8122_15_215",974.8122,15.215,"20:5",37560,"Triacylglycerols","TAG(16:0/16:1/28:8) (16:0/22:4/22:5) [M+NH4]+","C61H109NO6","[M + Na]+","C61H109NO6","Fatty acids",0.999984502792358,"Glycerolipids",0.996244192123413,"Triacylglycerols",0.999943375587463,"Triacylglycerols",0.999844551086426,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/16:1/28:8) (16:0/22:4/22:5) [M+NH4]+",0,0,98.5981308411215,74.2647058823529,92.6056338028169,FALSE,24.3334249587686
"2612","x34077_812_67554_14_149",812.67554,14.149,"20:5",34077,"Triacylglycerols","TAG(14:0/16:3/18:3) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/16:3/18:3) [M+NH4]+",0,0,89.018691588785,40.4411764705882,76.9366197183099,FALSE,48.5775151181968
"2613","x38602_870_79257_15_615",870.79257,15.615,"20:5",38602,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6.88678570518851e-05,19.8598130841121,56.6176470588235,28.8732394366197,FALSE,-36.7578339747114
"2614","x35079_943_75288_14_402",943.75288,14.402,"20:5",35079,"Triacylglycerols",NA,"C63H100O4","[M + Na]+","C63H100O4","Fatty acids",0.998579978942871,"Glycerolipids",0.99328738451004,"Triacylglycerols",0.983916461467743,"Unknown",0.674309253692627,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,83.8785046728972,67.6470588235294,79.9295774647887,FALSE,16.2314458493678
"2615","x39961_940_87104_16_19",940.87104,16.19,"20:5",39961,"MADAG","MADAG(58:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(58:5) [M+NH4]+",0,0,18.6915887850467,60.2941176470588,28.8732394366197,FALSE,-41.6025288620121
"2616","x38403_896_80637_15_573",896.80637,15.573,"20:5",38403,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.9252336448598,55.1470588235294,27.8169014084507,FALSE,-36.2218251786696
"2617","x32913_860_67484_13_869",860.67484,13.869,"20:5",32913,"Triacylglycerols","TAG(14:0/18:5/20:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/18:5/20:5) [M+NH4]+",0,0,68.9252336448598,9.55882352941176,54.2253521126761,FALSE,59.366410115448
"2618","x39713_938_85368_16_033",938.85368,16.033,"20:5",39713,"MADAG","MADAG(58:6) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(58:6) [M+NH4]+",0,0,18.2242990654206,62.5,29.0492957746479,FALSE,-44.2757009345794
"2619","x39995_882_7922_16_226",882.7922,16.226,"20:5",39995,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0050487113,0.00520738335699523,91.3551401869159,2.94117647058824,69.5422535211268,TRUE,88.4139637163277
"2620","x40709_910_82287_16_592",910.82287,16.592,"20:5",40709,"MADAG","MADAG(56:6) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(56:6) [M+NH4]+",0,0.00163889055964951,81.7757009345794,0,61.6197183098592,FALSE,81.7757009345794
"2621","x39666_966_88451_16_062",966.88451,16.062,"20:5",39666,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.9252336448598,63.9705882352941,29.9295774647887,FALSE,-45.0453545904343
"2622","x33880_942_75051_14_172",942.75051,14.172,"20:5",33880,"Triacylglycerols","TAG(16:0/20:5/22:6) [M+NH4]+","C59H101NO6","[M + Na]+","C59H101NO6","Fatty acids",0.994299173355102,"Unknown",0.574611604213715,"Triacylglycerols",0.943083703517914,"Unknown",0.504113852977753,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/20:5/22:6) [M+NH4]+",0,0,89.018691588785,57.3529411764706,81.3380281690141,FALSE,31.6657504123144
"2623","x40448_910_82144_16_435",910.82144,16.435,"20:5",40448,"MADAG","MADAG(56:6) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(56:6) [M+NH4]+",0.03891233,0.00817260298330554,93.2242990654206,2.20588235294118,70.7746478873239,TRUE,91.0184167124794
"2624","x16408_652_49513_7_862",652.49513,7.862,"20:5",16408,"Diacylglycerols","DAG(18:4/20:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(18:4/20:5) [M+NH4]+",0,0,79.9065420560748,22.0588235294118,66.0211267605634,FALSE,57.847718526663
"2625","x37483_944_806_15_175",944.806,15.175,"20:5",37483,"Triacylglycerols",NA,"C60H107NO5","[M + Na]+","C60H107NO5","Fatty acids",0.99994432926178,"Glycerolipids",0.981275260448456,"Triacylglycerols",0.997834503650665,"N-acyl amines",0.92820817232132,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.6915887850467,15.4411764705882,17.7816901408451,FALSE,3.2504123144585
"2626","x31676_910_68895_13_602",910.68895,13.602,"20:5",31676,"Triacylglycerols","TAG(18:4/18:4/20:5) [M+NH4]+","C57H93NO6","[M + Na]+","C57H93NO6","Fatty acids",0.942563831806183,"Unknown",0.337853878736496,"Unknown",0.410419642925263,"Unknown",0.522810280323029,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(18:4/18:4/20:5) [M+NH4]+",0,0,62.1495327102804,0.735294117647059,47.0070422535211,FALSE,61.4142385926333
"2627","x37886_958_81994_15_318",958.81994,15.318,"20:5",37886,"MADAG","MADAG(O-16:0/22:4/22:6) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/22:4/22:6) [M+NH4]+",0,0,18.6915887850467,43.3823529411765,24.8239436619718,FALSE,-24.6907641561298
"2628","x31237_834_66081_13_515",834.66081,13.515,"20:5",31237,"Triacylglycerols","TAG(14:0/18:4/18:5) [M+NH4]+","C48H93NO6S","[M + Na]+","C48H93NO6S","Fatty acids",0.999706208705902,"Unknown",0.320634007453918,"Unknown",0.288106322288513,"N-acyl amines",0.997001707553864,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/18:4/18:5) [M+NH4]+",0,0,79.9065420560748,35.2941176470588,69.0140845070423,FALSE,44.612424409016
"2629","x37648_906_79107_15_257",906.79107,15.257,"20:5",37648,"MADAG","MADAG(O-16:0/20:4/20:4) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/20:4/20:4) [M+NH4]+",0,0,18.6915887850467,54.4117647058823,27.112676056338,FALSE,-35.7201759208356
"2630","x38765_924_83758_15_692",924.83758,15.692,"20:5",38765,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.34975840526136e-06,18.9252336448598,57.3529411764706,28.3450704225352,FALSE,-38.4277075316108
"2631","x39601_906_79162_16_052",906.79162,16.052,"20:5",39601,"MADAG","MADAG(O-16:0/20:4/20:4) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/20:4/20:4) [M+NH4]+",0,0.00327802871507795,91.8224299065421,11.0294117647059,71.830985915493,TRUE,80.7930181418362
"2632","x37764_932_80609_15_303",932.80609,15.303,"20:5",37764,"MADAG","MADAG(O-18:0/20:4/22:5) [M+NH4]+","C59H107NO5","[M + Na]+","C59H107NO5","Fatty acids",0.99992024898529,"Glycerolipids",0.968907713890076,"Triacylglycerols",0.99747097492218,"Unknown",0.66694587469101,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-18:0/20:4/22:5) [M+NH4]+",0,1.29894211343039e-05,19.1588785046729,50,26.7605633802817,FALSE,-30.8411214953271
"2633","x34165_966_74545_14_153",966.74545,14.153,"20:5",34165,"Unknown",NA,"C56H101N3O8","[M + Na]+","C56H101N3O8","Unknown",0.654016375541687,"Unknown",0.772913098335266,"Unknown",0.388863533735275,"Unknown",0.518933832645416,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,79.4392523364486,45.5882352941176,71.1267605633803,FALSE,33.851017042331
"2634","x3477_424_31823_3_083",424.31823,3.083,"20:5",3477,"Unknown","dopamine-C20:3","C21H38FN7O","[M + H]+","C21H38FN7O","Alkaloids",0.999312520027161,"Unknown",0.461551398038864,"Unknown",0.189472079277039,"Unknown",0.628927171230316,0.852216,4.24335,"dopamine-C20:3","Phenols","Benzenediols",NA,NA,NA,NA,0,0,47.6635514018692,66.1764705882353,52.4647887323944,FALSE,-18.5129191863661
"2635","x23730_632_52353_11_483",632.52353,11.483,"20:5",23730,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,85.5140186915888,47.7941176470588,76.4084507042253,FALSE,37.71990104453
"2636","x37128_930_78853_15_084",930.78853,15.084,"20:5",37128,"MADAG","MADAG(O-18:0/20:5/22:5) [M+NH4]+","C59H105NO5","[M + Na]+","C59H105NO5","Fatty acids",0.999894499778748,"Glycerolipids",0.955034673213959,"Triacylglycerols",0.996392548084259,"N-acyl amines",0.897863268852234,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-18:0/20:5/22:5) [M+NH4]+",0,0,18.4579439252336,37.5,23.4154929577465,FALSE,-19.0420560747664
"2637","x37875_868_77626_15_334",868.77626,15.334,"20:5",37875,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.6915887850467,43.3823529411765,24.8239436619718,FALSE,-24.6907641561298
"2638","x36976_998_81139_15_033",998.81139,15.033,"20:5",36976,"Triacylglycerols","TAG(16:0/18:3/28:8) [M+NH4]+","C54H105N9O6","[M + Na]+","C54H105N9O6","Unknown",0.798714458942413,"Unknown",0.771494746208191,"Unknown",0.405756205320358,"Unknown",0.51665997505188,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/18:3/28:8) [M+NH4]+",0,0,81.0747663551402,61.0294117647059,76.2323943661972,FALSE,20.0453545904343
"2639","x34752_814_69003_14_324",814.69003,14.324,"20:5",34752,"Triacylglycerols","TAG(14:0/14:0/20:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/14:0/20:5) [M+NH4]+",0,2.30155970729686e-05,82.7102803738318,69.1176470588235,79.4014084507042,FALSE,13.5926333150083
"2640","x34353_786_66084_14_207",786.66084,14.207,"20:5",34353,"Triacylglycerols","TAG(12:0/14:0/20:5) [M+NH4]+","C49H87NO6","[M + H]+","C49H87NO6","Fatty acids",0.982874393463135,"Unknown",0.581794321537018,"Unknown",0.458469837903976,"N-acyl amines",0.9719477891922,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/20:5) [M+NH4]+",0,0,71.4953271028037,4.41176470588235,54.9295774647887,FALSE,67.0835623969214
"2641","x38454_878_76101_15_567",878.76101,15.567,"20:5",38454,"MADAG","MADAG(O-16:0/18:3/20:5) / (O-16:0/18:4/20:4) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/18:3/20:5) / (O-16:0/18:4/20:4) [M+NH4]+",0,0,71.4953271028037,0,53.8732394366197,FALSE,71.4953271028037
"2642","x35574_971_78669_14_583",971.78669,14.583,"20:5",35574,"Unknown",NA,"C54H104N6O7","[M + Na]+","C54H104N6O7","Unknown",0.751926779747009,"Unknown",0.846589148044586,"Unknown",0.531397461891174,"Unknown",0.550202906131744,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.74455115283933e-06,84.1121495327103,69.1176470588235,80.4577464788732,FALSE,14.9945024738868
"2643","x38278_928_77099_15_494",928.77099,15.494,"20:5",38278,"MADAG","MADAG(O-16:0/20:5/22:6) [M+NH4]+","C59H103NO5","[M + Na]+","C59H103NO5","Fatty acids",0.999297022819519,"Unknown",0.828195214271545,"Triacylglycerols",0.976811289787292,"N-acyl amines",0.896031439304352,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/20:5/22:6) [M+NH4]+",0,2.33394598308899e-05,55.8411214953271,0,42.0774647887324,FALSE,55.8411214953271
"2644","x1081_401_30889_1_347",401.30889,1.347,"20:5",1081,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,80.3738317757009,58.0882352941177,74.6478873239437,FALSE,22.2855964815832
"2645","x37654_882_78948_15_246",882.78948,15.246,"20:5",37654,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.6915887850467,59.5588235294118,28.6971830985916,FALSE,-40.8672347443651
"2646","x37323_958_81774_15_145",958.81774,15.145,"20:5",37323,"MADAG","MADAG(O-16:0/22:4/22:6) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/22:4/22:6) [M+NH4]+",0,0,20.0934579439252,50,27.6408450704225,FALSE,-29.9065420560748
"2647","x38801_904_77237_15_725",904.77237,15.725,"20:5",38801,"MADAG","MADAG(O-16:0/20:4/20:5) / (O-16:0/18:3/22:6) [M+NH4]+","C57H103NO5","[M + Na]+","C57H103NO5","Fatty acids",0.99988865852356,"Glycerolipids",0.980978846549988,"Triacylglycerols",0.986464142799377,"Unknown",0.714833498001099,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/20:4/20:5) / (O-16:0/18:3/22:6) [M+NH4]+",0,0.00117432901355178,89.2523364485981,8.82352941176471,69.3661971830986,FALSE,80.4288070368334
"2648","x19109_654_50697_8_977",654.50697,8.977,"20:5",19109,"Diacylglycerols","DAG(38:8) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(38:8) [M+NH4]+",0,0,75.4672897196262,40.4411764705882,66.5492957746479,FALSE,35.026113249038
"2649","x39541_932_80618_16_033",932.80618,16.033,"20:5",39541,"MADAG","MADAG(O-18:0/20:4/22:5) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-18:0/20:4/22:5) [M+NH4]+",0.044424374,0.0065631092870717,91.8224299065421,3.67647058823529,70.0704225352113,TRUE,88.1459593183068
"2650","x31264_860_67456_13_52",860.67456,13.52,"20:5",31264,"Triacylglycerols","TAG(16:0/18:5/18:5) [M+NH4]+","C50H89N3O8","[M + H]+","C50H89N3O8","Unknown",0.70889937877655,"Unknown",0.708591639995575,"Unknown",0.600730895996094,"Unknown",0.60998523235321,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(16:0/18:5/18:5) [M+NH4]+",0,0,72.196261682243,30.1470588235294,61.9718309859155,FALSE,42.0492028587136
"2651","x39786_952_8699_16_062",952.8699,16.062,"20:5",39786,"Triacylglycerols",NA,"C62H113NO5","[M + H]+","C62H113NO5","Fatty acids",0.996629536151886,"Unknown",0.654198348522186,"Triacylglycerols",0.979344189167023,"N-acyl amines",0.876341938972473,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.000340738458427418,18.4579439252336,30.8823529411765,21.3028169014084,FALSE,-12.4244090159429
"2652","x35158_888_70456_14_422",888.70456,14.422,"20:5",35158,"Triacylglycerols","TAG(14:0/18:4/22:6) / (16:0/18:5/20:5) [M+NH4]+","C55H95NO6","[M + Na]+","C55H95NO6","Fatty acids",0.995461165904999,"Unknown",0.558059513568878,"Unknown",0.760076880455017,"N-acyl amines",0.941268742084503,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(14:0/18:4/22:6) / (16:0/18:5/20:5) [M+NH4]+",0,0,56.7757009345794,0,42.7816901408451,FALSE,56.7757009345794
"2653","x39474_964_8673_15_982",964.8673,15.982,"20:5",39474,"Triacylglycerols",NA,"C63H113NO5","[M + H]+","C63H113NO5","Fatty acids",0.999843716621399,"Glycerolipids",0.981926381587982,"Triacylglycerols",0.996343553066254,"Unknown",0.510860621929169,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.45417455288964e-06,18.4579439252336,42.6470588235294,24.2957746478873,FALSE,-24.1891148982958
"2654","x37377_854_76012_15_188",854.76012,15.188,"20:5",37377,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23.5981308411215,58.0882352941177,32.0422535211268,FALSE,-34.4901044529962
"2655","x15078_650_47714_7_349",650.47714,7.349,"20:5",15078,"Diacylglycerols","DAG(38:10) [M+NH4]+","C39H65NO5","[M + Na]+","C39H65NO5","Fatty acids",0.915199041366577,"Unknown",0.55783474445343,"Unknown",0.109556786715984,"Unknown",0.631510615348816,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(38:10) [M+NH4]+",0,0,77.3364485981308,15.4411764705882,62.5,FALSE,61.8952721275426
"2656","x19307_704_52276_9_07",704.52276,9.07,"20:5",19307,"Diacylglycerols","DAG(42:11) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Diacylglycerols","Diacylglycerols","DAG(42:11) [M+NH4]+",0,5.4148616750772e-06,82.7102803738318,43.3823529411765,73.2394366197183,FALSE,39.3279274326553
"2657","x38413_986_85044_15_528",986.85044,15.528,"20:5",38413,"Triacylglycerols",NA,"C63H113NO5","[M + Na]+","C63H113NO5","Fatty acids",0.999988555908203,"Glycerolipids",0.997367918491364,"Triacylglycerols",0.999845385551453,"Triacylglycerols",0.981296598911285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.6915887850467,34.5588235294118,22.5352112676056,FALSE,-15.8672347443651
"2658","x38710_930_78791_15_674",930.78791,15.674,"20:5",38710,"MADAG","MADAG(O-18:0/20:5/22:5) [M+NH4]+","C59H105NO5","[M + Na]+","C59H105NO5","Fatty acids",0.999501466751099,"Unknown",0.839573264122009,"Triacylglycerols",0.987626492977142,"N-acyl amines",0.877129971981049,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-18:0/20:5/22:5) [M+NH4]+",0,0,46.4953271028037,0,35.0352112676056,FALSE,46.4953271028037
"2659","x34968_786_66088_14_374",786.66088,14.374,"20:5",34968,"Triacylglycerols","TAG(12:0/14:0/20:5) [M+NH4]+","C49H87NO6","[M + H]+","C49H87NO6","Fatty acids",0.980060935020447,"Unknown",0.635013401508331,"Unknown",0.467684537172318,"N-acyl amines",0.921425104141235,NA,NA,NA,NA,NA,"Glycerolipid","Triacylglycerols","Triacylglycerols","TAG(12:0/14:0/20:5) [M+NH4]+",0,0,57.2429906542056,0,43.1338028169014,FALSE,57.2429906542056
"2660","x40112_966_88519_16_228",966.88519,16.228,"20:5",40112,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.2242990654206,44.8529411764706,24.8239436619718,FALSE,-26.62864211105
"2661","x39113_956_80212_15_862",956.80212,15.862,"20:5",39113,"MADAG","MADAG(O-18/20:5/22:6) [M+NH4]+","C61H107NO5","[M + Na]+","C61H107NO5","Fatty acids",0.999575793743134,"Glycerolipids",0.892172753810883,"Triacylglycerols",0.998033463954926,"Unknown",0.836615264415741,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-18/20:5/22:6) [M+NH4]+",0,0,46.9626168224299,0,35.387323943662,FALSE,46.9626168224299
"2662","x35249_930_75736_14_45",930.75736,14.45,"20:5",35249,"Unknown",NA,"C55H105NO6S","[M + Na]+","C55H105NO6S","Fatty acids",0.999532580375671,"Unknown",0.454338610172272,"Unknown",0.445033341646194,"N-acyl amines",0.998026311397552,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,53.2710280373832,31.6176470588235,48.0633802816901,FALSE,21.6533809785597
"2663","x39062_854_76003_15_823",854.76003,15.823,"20:5",39062,"MADAG","MADAG(O-16:0/18:3/18:3) [M+NH4]+",NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/18:3/18:3) [M+NH4]+",0,0,67.9906542056075,0.735294117647059,51.4084507042254,FALSE,67.2553600879604
"2664","x35987_854_72266_14_671",854.72266,14.671,"20:5",35987,"Triacylglycerols",NA,"C54H95NO6","[M + H]+","C54H95NO6","Fatty acids",0.997522532939911,"Unknown",0.572271168231964,"Triacylglycerols",0.872414827346802,"N-acyl amines",0.934905707836151,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,84.5794392523365,41.9117647058824,73.943661971831,FALSE,42.6676745464541
"2665","x36236_958_78626_14_746",958.78626,14.746,"20:5",36236,"Triacylglycerols",NA,"C60H105NO6","[M + Na]+","C60H105NO6","Fatty acids",0.998335778713226,"Unknown",0.708326458930969,"Triacylglycerols",0.952823877334595,"Unknown",0.803347706794739,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,63.785046728972,40.4411764705882,58.2746478873239,FALSE,23.3438702583838
"2666","x37833_842_76117_15_323",842.76117,15.323,"20:5",37833,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.64861012142747e-05,20.7943925233645,34.5588235294118,24.1197183098592,FALSE,-13.7644310060473
"2667","x30490_808_64767_13_361",808.64767,13.361,"20:5",30490,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,35.0467289719626,8.82352941176471,28.5211267605634,FALSE,26.2231995601979
"2668","x40198_954_88717_16_294",954.88717,16.294,"20:5",40198,"Triacylglycerols",NA,"C62H115NO5","[M + H]+","C62H115NO5","Fatty acids",0.99696534872055,"Unknown",0.604021549224854,"Triacylglycerols",0.966834485530853,"N-acyl amines",0.940049827098846,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5.34975840526137e-06,18.2242990654206,26.4705882352941,20.0704225352113,FALSE,-8.2462891698735
"2669","x39813_992_89841_16_113",992.89841,16.113,"20:5",39813,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2.20344960697825e-05,18.2242990654206,31.6176470588235,21.4788732394366,FALSE,-13.3933479934029
"2670","x40347_994_91715_16_366",994.91715,16.366,"20:5",40347,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,18.4579439252336,27.9411764705882,20.7746478873239,FALSE,-9.4832325453546
"2671","x37970_856_73882_15_372",856.73882,15.372,"20:5",37970,"Unknown",NA,"C54H97NO6","[M + H]+","C54H97NO6","Fatty acids",0.997354626655579,"Unknown",0.488950669765472,"Unknown",0.570039331912994,"N-acyl amines",0.984180688858032,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,73.5981308411215,5.14705882352941,56.6901408450704,FALSE,68.4510720175921
"2672","x36241_902_75706_14_754",902.75706,14.754,"20:5",36241,"MADAG","MADAG(O-16:0/20:5/20:5) [M+NH4]+","C57H101NO5","[M + Na]+","C57H101NO5","Fatty acids",0.99910968542099,"Unknown",0.75182032585144,"Unknown",0.784143567085266,"N-acyl amines",0.941121459007263,NA,NA,NA,NA,NA,"Glycerolipid","Monoalkyldiacylglycerols","MADAG","MADAG(O-16:0/20:5/20:5) [M+NH4]+",0,5.18998848887145e-06,20.3271028037383,19.1176470588235,20.0704225352113,FALSE,1.2094557449148
"2673","x37578_828_74395_15_233",828.74395,15.233,"20:5",37578,"Unknown",NA,NA,NA,NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,"Unknown",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,32.0093457943925,41.1764705882353,34.5070422535211,FALSE,-9.1671247938428
